text,is_toxic
sama nyata moeldoko bukti istana takut bangkit umat islam,0
inspeksi dadak priok ingat time marah copot semua menteri menteri ekonomi mar besok jangan pasar harga semua naik mencak mencak pecat xe2 x80 xa6,0
kampang memang,1
bingung beda mana hasil bisik jin iblis malaikat bahkan hasil pikir orang pernah singgah tuhan paham xf0 x9f x98 x8c xf0 x9f x98 x8c xf0 x9f x98 x8c xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0
tidak kreatif lu kunyuk,0
inovasi desa kuat ekonomi masyarakat nagari sumatra barat badan usaha milik desa dunia tppi sumbar,0
bangsat wakil rakyat mulut ya bangsat monyet wakil rakyat mulut ya monyet babi wakil rakyat mulut ya babi anjing wakil rakyat mulut ya anjing,1
tua sadar pak nafsu jabat satu pak lama tahun bapak lebih banyak diam jadi ban serep tidak peran ulama kriminalisasi diam polisi tebang pilih diam ekonomi hancur diam tenaga kerja asing cina serbu ri diam uniform resource locator,1
jadi aku antek antek mu nuser kurang kerja exo,0
ngewe kan ngewe panggil sayang aku,0
citra baik semua tonjol rezim diktator jokowi sekarang luar biasa bela media umum terus terus bangun opini,1
silit bau jigong,1
bencong jam gin ganti,1
salam jumat sarap nasi lemak masjid,0
anak bangsa didik robot pe sembah nyembah allah subhanahu wa taala merintahkan rang bunuh kafir,1
saham asai asing bangun papua te inggal freepo raup untung hasil eksplorasi kaya alam papua freepo 51,0
wakil gubernur daerah khusus ibukota jakarta selasa 17 hadir sosialisasi sekaligus luncur aplikasi oyes pasar koja baru jakarta utara aplikasi sebut dagang lingkung pasar jaya akses layan beli antar kerja rumah,0
gubernur ahok segala lini susehhh hantam perempuan no uang korupsi no makanya lu iseng omong nya,1
banyak orang bilang kalau genderuwo besar benar lebih besar cinta aku sama kamu banding besar genderuwo,0
hujan hujan goda ojek pengkol ngerojok memek sih abang pusing duit mending buang p xe2 x80 xa6,1
mau nasihat kali tidak ugal ugalan nih rezim eh negeri keburu hancur nah sekarang ekonomi moral meni kacaoooooo,1
menteri jokowi non isan harga dunia smi sus men kerja rumah rakyat menteri menteri partai politik duduk manis presiden jokowi 3 menteri gentar dunia,0
hang event majlis buka puasa hang puasa bangkai,1
anies congor gede realisasi tidak janji terus awal paling korupsi balik jadi dosen bangsat,1
2019 ganti presiden konstitusional hak rakyat woiii plonga plongo laku otoriter,1
goblok kakak kecebong pancasila negara republik indonesia otak hati komunis rezim anti korupsi 1 minggu 7 kali ott komisi berantas korupsi,1
setya novanto level te entu dendam bikin lawan babak bur mati,1
banci kalau memang gentleman sebut siapa orang,1
amuk massa tidak benar cara hukum maupun manusia soal budaya akar di masyarakat sumber kecewa turun turun masyarakat tega hukum,0
indeks prestasi kumulatif ra ono arti nek ra bahasa inggris padahal jurus bahasa neng sama bukan jurus favorit bahasa inggris modal awal golek kerja pilih jadi tenaga kerja indonesia singapura berangkat tanpa gelar pulang bicara bahasa ing,0
lokasi klenteng jalan panjaitan tahun baru imlek klenteng tunjuk tari tradisional tionghoa jadi kunjung sangat tepat hari hari biasa ayo ke festival pesona bunaken,0
kelompok balik rezim rekayasa bagai terorisme islam rusak citra islam indonesia tuduh umat islam indonesia militan radikal garis keras sudut islam lalu bagai isu lgbt dan lain lain tuduh curiga,1
jadi inspirasi generasi milenial generasi muda anak bangsa tidak tidak mungkin mau fokus tetap sahaja hati hati bagai uji harta tahta tidak waspada jadi,0
undang undang anti terorisme sah dewan wakil rakyat kini aparat aman milik payung hukum tindak tegas rang teroris,0
masif cina antek komunis uniform resource locator,1
karir cemerlang tentara nasional indonesia perangkap rejim penuh dusta selamat hari lahir,0
pakai jamin peduli bos jatuh kayak first travel booming laku korban tenggelam orang indonesia budek riak nge i,1
koar aku anti asing asing cuma pas pilih kepala daerah pilih presiden xf0 x9f x98 x86 xf0 x9f x98 x86,0
tinggal mental buang sampah sampah buang sembarang jaga lingkung,0
cocok langit bumi kampret cebong adem cebong,1
tak tau taplak meja di rumah aku bentuk nya kayak,0
dear bapak selamat malam acung jempol bapak jajar kabinet terus sibuk kerja kerja kerja xe2 x80 xa6,0
aku ajar bahasa asing,0
tolak bangkit partai komunis indonesia tolak atur perintah ganti undang undang anti islam jokowi diktator lengser jokowi rakyat tentara nasional indonesia uniform resource locator,1
sama ku dulu negeri masuk favorit jadi favorit buat minoritas tidak jadi minoritas sana 50 50 muslim kristen katolik kelas malah masing masing tiga tidak tahu sekarang tidak,0
aneh adminnya sih adek armando heran bikin meme tolol,1
gue salut rejim konsisten kencang media massa kicep dunia nyata mantap,0
waspada ulama jabar tamen sih cungkring muka truk hati dasamuka,1
r1 nih gubernur indonesia cc cep john,0
sekarang kalau mal periksa barang tidak apa apa antisipasi kasus bom kemarin,0
49 prabowo gerombol tanding isu uniform resource locator,1
setan moga mencret minggu turut turut terus lindas truk suhu,1
lapor rg nista agama orang orang garda utama bela agama munafik adu akrobat munafik,1
cewek manusia homo,1
presiden threshold upaya rezim mempe ahankan kuasa cenderung otoriter,0
bantu cuma citra,1
cair suasana bangun komunikasi bagai macam cara obrol tertawa bareng ngevlog,0
daya beli turun data miskin olah olah harga harga naik tak jangkau butuh hidup rakyat makin sulit senjang makin lebar hutang bengkak tak karuan bagi bagi jabat terus jadi aset negara jual jual tenaga kerja asing banjir dan lain lain,1
rekam jejak didik formal 1 fakultas ekonomi universitas gajah mada anies sandi,0
mampus kamu kalah kan lawan gue,1
kalau kepal kontol kamu enak,0
jual gue kayak jablay,1
anak partai komunis indonesia partai komunis indonesia,0
kontol bunda pakai timun xf0 x9f x92 xa6 uniform resource locator,1
applause for this rezim xf0 x9f x91 x8f xf0 x9f x8f xbb xf0 x9f x91 x8f xf0 x9f x8f xbb xf0 x9f x91 x8f xf0 x9f x8f xbb keren banget kantor polisi rezim lo pangkal militer be,0
video ritual hindu bukan gelar india aceh terap syariat islam sangat keras,0
ucap terima kasih jokowi 2019 prabowo anis matta jadi presiden,0
bajing bajing,1
makan siang mi ayam dekat kampus bapak jual layan tonton bareng jojo alah salip alah alah xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0
indonesia bicara langgar ham sejarah papua tuduh bagai antek asing penghianat negara provokator dan lain lain padahal orang bicara memang fakta jahat negara hadap papua sesuai prinsip undang undang indonesia,0
coba pap dulu pas hun nete sama kamu baru gue percaya wkwk,0
tipe sama bela kata andal cebong muas syahwat xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0
aku aku ku tau mata sipit lihat mana aku,0
sipit mana tangan balik lago tadi wkwk,0
senang nya,0
tidak jangan makan coklat dulu anjing malah mencret untung tidak apa apa,0
cunnnn malaysia bolot habis 5 0 fuhhh,1
kalau tambang asing rampok sda indonesia freeport legal,1
buaya au chris paul xf0 x9f xa4 xad,0
tumbuh ekonomi asia pasifik turun poin prediksi awal,0
partai adil sejahtera ai lacur beyek germo partai adil sejahtera sadar susilo bambang yudhoyono otak kriminalisasi lhi politik islam khianat prabowo hatta langgar pilih presiden 2014 hancur citra islam 2010 2018 partai adil sejahtera susup antek be,1
iya iya dulu pas acara tempo wakil tim sukses anies sandi kan sih indra piliang wkwk tukang narkoba,1
teriak teriak baca buku karya samuel tumanggor orang mantan aktivis gera mahasiswa kristen indonesia halaman beliau tulis kristen gue,0
pandang asing jual,0
terima kasih pak ahok pak djarot bangga pernah pimpin sama bapak tetap semangat sukses terus pak,0
ingat pipis onta lihat wajah,1
biografi kh kholilurrahman cicit syaikhona kholil bangkal madura biografi kh kholilurrahman siapa tak kenal kh kholilurrahman ra lilur biasa panggil rupa ulama sering datang,0
by the way sih ratu tiru afi hinayah undang jokowi istana posting tiru iya ancam bunuh ya allah,1
hujan udik mendung anak pakai kerudung mata lirik bacot,1
peluk dulu belum ambil bom nya eh takjil,0
iya cacat,0
eyyy kepala ngewe,1
aneh orang tidak suka gue suka rong rong padahal gue biasa lah biar penting duit gue alir sih xf0 x9f x98 x83 xf0 x9f x98 x83 xf0 x9f x98 x83 kalau gue tidak jadi diri sendiri tidak nyaman,0
a orang enak ajak curhat setia romantis,0
compile assignment sinting lengan baju,0
mulia bapak anggur akhir kurang pak bapak perhati banget pak sama rakyat rakyat cina 2019 nyalon pilih presiden di sana pak pilih pak 2019 ganti presiden,1
bong presiden indonesia ancam mau bunuh segala kamu bego nd ejek kacung bong masa mau jadi kacung periode gue bukan warga kolam gerah presiden hina parah kamu bong dukung kamu palsu xf,1
bubar hati front bela islam uniform resource locator,1
gila ya bikin webtoon matahari 1 2 lingkar nikah arka sinting gue menang,1
rawan tim menang anies sandi sih asma dewi sebar benci,1
biar perintah provinsi daerah khusus ibukota kerja mari dukung bantu perintah provinsi lawan cukong asing asing koruptor teguh perintah provinsi daerah khusus ibukota warga daerah khusus ibukota jaka a lawan cukong asing asing k,1
perhati utama nyata orang pilot jangkit dengki akut kredibilitas amp nama maskapai terbang papan dipe aruhkan betapa mahal citra airlines sek,0
ya allah banget dunia sesak kejam guys member fanbase kuat sultan ya harap push manajemen pilih pilih,0
gilir sodor fakta cebong diam cebong sengsara dukung dil otak kontaminasi gerak cepat pikir waras,1
komunis melulu ditii dong bahas kan bantai berontak antek teroris malah nyata sekarang,1
ridwan kamil memang hebat top enggak kayak ahok tukang nista agama koruptor,1
juluk anies sandi gubernur wakil gubernur saracen uniform resource locator,1
prabowo,1
kolam buaya oke,0
goreng amp kopi prabowo amp jokowi pilih presiden 2019 pas presiden pas kopi pas jokowi jokowi jokowi 2019 jokowi presiden kerja nyata tuju indonesia maju jokowi bangun indonesia uang j,0
sari konde perempuan tua nan fasik patut komparasi cadar kidung mantra tenggelam indah azan ib xe2 x80 xa6,0
tahu ketapang banyak tenaga kerja asing asing kerja bagai usaha masuk pt who tambang bauksit viral pilih presiden dulu jadi kerja sama sebut jadi era gubernur cornelis wakil tidak,0
hihi ciri khas cebong kacung dungu ya nih xf0 x9f x91 x86 xf0 x9f x91 x86,1
kalau aku lesbi nih memang mampus ah babi sial kamu nih uniform resource locator,0
maklum nama kampret serba hidup gelantung wajar pikir kepala bau pesing kencing basah kepala pesing,1
mau kirim foto kontol tidak nih sange chat sex,0
rakyat indonesia juta cari ganti jokowi bingung otak buntu nih cebong,1
43 program 18 lindung sepenuh seluruh produk waris budaya ekspresi budaya tradisional hak cipta seniman asyik menang asyik menang,0
rajin salat amp hijab hukum wajib tau lesbi alas bikin kayak orang paham asa asa pandang allah,0
mbak ikut yuk singapura lawan tampines rovers biar mbak tidak mulu gaul nya mau ikut apa mau nge je dog pikir the jak the jak kata nya kampung kalau mau ikut kabar uniform resource locator,1
bank dunia otak onta sih dungu malas bego tolol ya onta,1
wkwk gue bencong,1
pak moeldoko orang kaya punya pabrik bus listrik proyek rejim mukidi wkwk,0
deklarasi anti hoaks dukung pilih kepala daerah damai,0
panitia awas milu garut terima 27 lapor langgar pilih kepala daerah,0
seng tidak senang islam nusantara partai komunis indonesia,1
basmi dulu punya kamu malah perhati orang sih onta,1
bot ih liebe ih a inya bot kasih ipad barusan cemplung jamban kuda xe2 x80 xa2 xcc xaf xcd xa1 xe2 x80 xa2 xcc xaf xcd xa1,1
uhuy kafir kafir terus kalau gue sebut kafir hina haha saking kerdil otak kamu kamu maki islam gue tidak maki agama spesifik dasar kaum intoleran sara kamu munafik kafir goblok ganti to,1
rezim paranoid bukti perintah rapuh rindu ria lengser istana ribu rakyat kepal tangan,1
can relate syukur keluarga gue lengkap is a lil bit messi sometimes gue cacat fisik orang nasib bagus gue,0
iya habis aktif lihat lini asing suasana hati hilang,0
clear islam nusantara agama budaya doang ya bro pengaruh ajar islam by the way langsung bilang kafir ya pe anut acu,1
timbal balik tenaga kerja asing min cepat cepat pulang,0
perintah jokowi diktaktor otoriter bukti pakai tangan komisi berantas korupsi kriminalisasi lawan lawan politik,1
memang berani indonesia kan republik rakyat cina,1
perintah israel golong yahudi radikal beda rakyat damai,0
ya anjir salah tag wkwk gue jennie zumi lisa wkwk,1
polisi daerah jawa aman pilih kepala daerah 2018,0
putus erka hormat pilih ai dukung nista agama,1
presiden gelar rapat kabinet batas agenda bahas cepat laksana usaha,0
isu jokowi sasar uniform resource locator,1
silah gabung koalisi zon hak usah banyak koar koar jual congor lebih gue tidak peduli,1
iya pak tidak punya akun hutang negara sejak kamu pimpin kalah gunung sahari,1
aman haram hukum ajak perempuan anak medan jihad lepas bom kemarin kemarin laku orang gila aman afiliasi isis bom kemarin isis k,0
gue tidak goblok,0
congor baginda paham a i dialog baginda paham fulus amp ngaceng,1
2019 ganti presiden mulai main kasar atas nama agama ulama ustaz uztazah forum ulama umat indonesia ditindaklanjuti,0
tarik kaos be uliskan 2018 ganti gubernur jawa semangat antusiasme ajak foto ganjar yasin,0
undang undang md3,0
susilo bambang yudhoyono berani bil ibas libat korupsi sila tembak mati kayak presiden filipina srh bunuh anak libat narkoba,1
nyata tonton video bigflo humor high top otak gue haha sarap nih magnae kayak dimensi kabar nih grup krik krik xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,1
19 kadang gue suka tanya hakikat faedah punya abang benga permanen macam apa suka bikin iler anjing lah kontol manis ngentot suka tidak jelas sakau kamu terus curhat pap jajan mulu buset,0
sih rosa kok muka tugu ingat enggak batu nissan gentle dong enggak apa apa kaum cebong,1
hai kunyuk kamu paham prabowo subianto jadi calon presiden salah jadi presiden play station mem xe2 x80 xa6,1
jilbab a inya tunduk patuh allah subhanahu wa taala halal ramadan bera i legal korupsi,1
miris presiden negara daya ter kacung kacung,1
onta makkah nya,0
jiah media sosial lantang lae kasih debat culun plonga plongo xf0 x9f x98 x83 xf0 x9f x98 x83 xf0 x9f x98 x83 xf0 x9f x98 x83,1
terima putus presiden kalau partai komunis indonesia muncul gebuk,1
beda dasar masyarakat oposisi amp pro rejim masyarakat pro rejim orang gemar ingkar janji orang amanah,0
diretweet sompret,1
janganmaudibohongiahok ahok sumber kacau politik ramai aski 313 fight link,1
alah cebong tidak kreatif banget ikut ikut bahasa pakai cebong anak kodok nabi kamu kan sih kodok makanya kamu panggil cebong laknat 2019 ganti presiden 2019 presiden baru asal bukan jokowi,1
he su anjing sehat,1
when i stasiun to pakai hijab baju partai komunis indonesia long sleeve and cari tutup bontot smpi,0
kalau aparat bayar uang rakyat kerja rakyat kalau keparat bayar uang rakyat kerja bacot provokasi rakyat,1
keluarga kamu kali bahlul anjing yahudi israel kamu nyata akhir akhir mulai berani kayak na anjing anjing na yahudi muncul terang terang indonesia bangsat,1
tagar ganti lengser jokowi,1
ai islam bro tau dosa nyata kaum munafik parah orang kafir,1
kepala kerucut tradisi budaya mati,0
takut salah fokus kayak jadi sekarang kata iya 10 ribu lapang kerja nyata buat asing xf0 x9f x98 xa9 xf0 x9f x98 xa9 xf0 x9f x98 xa9,0
syak jerawat nih spesies fan chelsea suka tumbuh hidung ala ala gue 2018 pindah on jerawat tumbuh ya serah hidung ya setan budek,1
serbu tenaga kerja asing cina lalu polisi sama lalu selundup senjata api hmmm xf0 x9f x98 x96 apa uniform resource locator,1
debat surat pemberitahuan tahun memang tidak hindar sejarah gereja catat pecah pertama gereja jadi waktu konsili yerusalem tradisi yahudi rupa ajar kristiani tidak,0
enak enak makan gaji buta uang rakyat modal mulut sampah ri malu,1
